purchase_date,Day_name,Month_name,day_of_month,day_classification,time_buckets,revenue_per_day,Number_of_sales,number_of_products,number_of_stores,store_location,product_category,product_detail
2023-01-03,Tue,Jan,3,Weekday,03. Evening,2.55,1,1,1,Astoria,Tea,Spicy Eye Opener Chai Rg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,3.75,1,1,1,Astoria,Bakery,Jumbo Savory Scone
2023-01-03,Tue,Jan,3,Weekday,03. Evening,6,2,1,1,Astoria,Coffee,Ethiopia Rg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,9,2,1,1,Astoria,Tea,Traditional Blend Chai Lg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,2.5,1,1,1,Hell's Kitchen,Tea,English Breakfast Rg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,3,1,1,1,Astoria,Tea,Peppermint Lg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,3,1,1,1,Hell's Kitchen,Tea,Earl Grey Lg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,7.3500000000000005,3,1,1,Astoria,Coffee,Jamaican Coffee River Sm
2023-01-03,Tue,Jan,3,Weekday,03. Evening,3,1,1,1,Hell's Kitchen,Tea,English Breakfast Lg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,4.5,1,1,1,Astoria,Bakery,Scottish Cream Scone 
2023-01-03,Tue,Jan,3,Weekday,03. Evening,4,1,1,1,Astoria,Tea,Morning Sunrise Chai Lg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,7.5,2,1,1,Astoria,Bakery,Chocolate Croissant
2023-01-03,Tue,Jan,3,Weekday,03. Evening,5,2,1,1,Astoria,Coffee,Columbian Medium Roast Rg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,3.1,1,1,1,Hell's Kitchen,Coffee,Jamaican Coffee River Rg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,23.75,3,1,1,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,5,1,1,1,Hell's Kitchen,Tea,Peppermint Rg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,5,2,1,1,Astoria,Tea,Serenity Green Tea Rg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,4,1,1,1,Astoria,Coffee,Our Old Time Diner Blend Sm
2023-01-03,Tue,Jan,3,Weekday,03. Evening,14.25,2,1,1,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg
2023-01-03,Tue,Jan,3,Weekday,03. Evening,4.9,1,1,1,Hell's Kitchen,Coffee,Jamaican Coffee River Sm
2023-01-03,Tue,Jan,3,Weekday,03. Evening,3.75,1,1,1,Hell's Kitchen,Bakery,Jumbo Savory Scone
2023-01-03,Tue,Jan,3,Weekday,03. Evening,6.5,2,1,1,Astoria,Bakery,Ginger Scone
2023-01-03,Tue,Jan,3,Weekday,03. Evening,3.5,1,1,1,Astoria,Coffee,Ethiopia Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,8,3,1,1,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.5,1,1,1,Lower Manhattan,Tea,Lemon Grass Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,2,1,1,Lower Manhattan,Coffee,Columbian Medium Roast Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.2,1,1,1,Lower Manhattan,Coffee,Ethiopia Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3,1,1,1,Lower Manhattan,Tea,Peppermint Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.75,1,1,1,Lower Manhattan,Bakery,Almond Croissant
2023-01-04,Wed,Jan,4,Weekday,01.Morning,7,1,1,1,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6.5,2,1,1,Lower Manhattan,Bakery,Ginger Scone
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,20,4,1,1,Hell's Kitchen,Coffee,Columbian Medium Roast Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6.5,2,1,1,Hell's Kitchen,Bakery,Ginger Scone
2023-01-04,Wed,Jan,4,Weekday,01.Morning,9.5,2,1,1,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6.6000000000000005,2,1,1,Hell's Kitchen,Coffee,Brazilian Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,7,1,1,1,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,2,1,1,Hell's Kitchen,Tea,Serenity Green Tea Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,7.5,2,1,1,Hell's Kitchen,Bakery,Jumbo Savory Scone
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,2,1,1,Hell's Kitchen,Coffee,Ethiopia Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,12.5,3,1,1,Lower Manhattan,Tea,Earl Grey Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.5,1,1,1,Lower Manhattan,Coffee,Brazilian Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,17.5,3,1,1,Hell's Kitchen,Coffee,Brazilian Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,4.75,1,1,1,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,12.5,3,1,1,Lower Manhattan,Tea,Morning Sunrise Chai Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,11.25,3,1,1,Lower Manhattan,Bakery,Chocolate Croissant
2023-01-04,Wed,Jan,4,Weekday,01.Morning,18.75,3,1,1,Hell's Kitchen,Coffee,Cappuccino
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3,1,1,1,Hell's Kitchen,Tea,Serenity Green Tea Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,4,1,1,1,Lower Manhattan,Coffee,Columbian Medium Roast Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,10,3,1,1,Hell's Kitchen,Tea,Peppermint Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Hell's Kitchen,Tea,Traditional Blend Chai Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,4.25,1,1,1,Lower Manhattan,Coffee,Latte Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2,1,1,1,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,12.4,2,1,1,Hell's Kitchen,Coffee,Jamaican Coffee River Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,7.5,2,1,1,Lower Manhattan,Tea,Peppermint Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,8,1,1,1,Lower Manhattan,Tea,Morning Sunrise Chai Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Hell's Kitchen,Tea,Lemon Grass Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.2,1,1,1,Lower Manhattan,Coffee,Brazilian Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.5,1,1,1,Lower Manhattan,Bakery,Chocolate Chip Biscotti
2023-01-04,Wed,Jan,4,Weekday,01.Morning,9,2,1,1,Hell's Kitchen,Tea,Earl Grey Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,15,2,1,1,Lower Manhattan,Coffee,Jamaican Coffee River Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Lower Manhattan,Tea,Traditional Blend Chai Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Lower Manhattan,Coffee,Brazilian Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,2,1,1,Hell's Kitchen,Coffee,Brazilian Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,17,2,1,1,Hell's Kitchen,Coffee,Latte Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3,1,1,1,Lower Manhattan,Tea,Lemon Grass Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.2,1,1,1,Hell's Kitchen,Coffee,Ethiopia Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.5,1,1,1,Hell's Kitchen,Tea,English Breakfast Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,9,2,1,1,Lower Manhattan,Tea,Serenity Green Tea Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,9.8,2,1,1,Hell's Kitchen,Coffee,Jamaican Coffee River Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6.2,1,1,1,Lower Manhattan,Coffee,Jamaican Coffee River Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.25,1,1,1,Lower Manhattan,Bakery,Hazelnut Biscotti
2023-01-04,Wed,Jan,4,Weekday,01.Morning,12,2,1,1,Hell's Kitchen,Tea,Morning Sunrise Chai Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Lower Manhattan,Tea,Earl Grey Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Hell's Kitchen,Coffee,Ouro Brasileiro shot
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.1,1,1,1,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,9,2,1,1,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5.1,1,1,1,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Lower Manhattan,Tea,Serenity Green Tea Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,7,1,1,1,Hell's Kitchen,Coffee,Ethiopia Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6.6000000000000005,2,1,1,Astoria,Coffee,Ethiopia Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,4,1,1,1,Hell's Kitchen,Coffee,Columbian Medium Roast Sm
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.5,1,1,1,Astoria,Drinking Chocolate,Dark chocolate Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.75,1,1,1,Astoria,Bakery,Chocolate Croissant
2023-01-04,Wed,Jan,4,Weekday,01.Morning,7.5,1,1,1,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,4.5,1,1,1,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Hell's Kitchen,Tea,Earl Grey Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,17,2,1,1,Astoria,Coffee,Latte Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Hell's Kitchen,Tea,Peppermint Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,7,2,1,1,Hell's Kitchen,Bakery,Ginger Biscotti
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,9,1,1,1,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Astoria,Tea,Serenity Green Tea Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.5,1,1,1,Astoria,Tea,Peppermint Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.5,1,1,1,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.55,1,1,1,Astoria,Tea,Spicy Eye Opener Chai Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.55,1,1,1,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,5,1,1,1,Astoria,Coffee,Our Old Time Diner Blend Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3,1,1,1,Astoria,Coffee,Columbian Medium Roast Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,4,1,1,1,Astoria,Tea,Morning Sunrise Chai Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Astoria,Coffee,Our Old Time Diner Blend Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Astoria,Coffee,Brazilian Rg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,3.75,1,1,1,Hell's Kitchen,Coffee,Latte
2023-01-04,Wed,Jan,4,Weekday,01.Morning,6,1,1,1,Hell's Kitchen,Tea,English Breakfast Lg
2023-01-04,Wed,Jan,4,Weekday,01.Morning,2.5,1,1,1,Lower Manhattan,Coffee,Columbian Medium Roast Rg
2023-01-04,Wed,Jan,4,Weekday,02.Afternoon,9,2,1,1,Lower Manhattan,Coffee,Ouro Brasileiro shot
2023-01-04,Wed,Jan,4,Weekday,02.Afternoon,9,3,1,1,Lower Manhattan,Bakery,Oatmeal Scone
2023-01-04,Wed,Jan,4,Weekday,02.Afternoon,22.050000000000004,5,1,1,Astoria,Coffee,Jamaican Coffee River Sm
2023-01-04,Wed,Jan,4,Weekday,02.Afternoon,20,3,1,1,Astoria,Tea,Morning Sunrise Chai Lg
2023-01-04,Wed,Jan,4,Weekday,02.Afternoon,27,6,1,1,Lower Manhattan,Tea,Peppermint Lg
2023-01-04,Wed,Jan,4,Weekday,02.Afternoon,10,3,1,1,Hell's Kitchen,Tea,Serenity Green Tea Rg
2023-01-04,Wed,Jan,4,Weekday,02.Afternoon,4,2,1,1,Lower Manhattan,Coffee,Columbian Medium Roast Sm
